Miembro,Telefono Empresa,Web,Localidad,Provincia
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Metán,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Orán,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Pichanal,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Piquete Cabado,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Río del Valle,SALTA
DESE TECHNOLOGIES ARGENTINA S.A. (DESEMAX),0291-4066200,www.desetech.com.ar,Rosario de la Frontera,SALTA
BEISAGA OMAR TITO (BEICOM),0387-4342608,,Salta,SALTA
LEWTEL SRL,0810-999-5398,www.lewtel.com.ar,Salta,SALTA
MINISTERIO DE HACIENDA Y FINANZAS,0387-4364340/4324324,www.haciendasalta.gob.ar,Salta,SALTA
MULTITRUNK SA (YEAP!),5236-5200,www.yeap.com.ar,Salta,SALTA
NUBICOM SRL,0810-555-1179,www.nubicom.com.ar,Salta,SALTA
,SUBSECRETARIA DE PROYECTOS Y SISTEMAS (SERVICIO ADMINISTRATIVO FINANCIERO DE LA GOBERNACION),,Salta,SALTA
TELMEX ARGENTINA S.A.,,www.claro.com.ar,Salta,SALTA
UNIVERSIDAD CATOLICA DE SALTA (UCASAL),387-4268800,www.ucasal.edu.ar,Salta,SALTA
DESE TECHNOLOGIES ARGENTINA S.A. (DESEMAX),0291-4066200,www.desetech.com.ar,Salvador Mazza,SALTA
SM COMUNICACIONES S.R.L.,387 584-6126,,San Agustin,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,San Antonio de los Cobres,SALTA
DESE TECHNOLOGIES ARGENTINA S.A. (DESEMAX),0291-4066200,www.desetech.com.ar,San Ramón de la Nueva Orán,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Tartagal,SALTA
VEGA SILVERIO (SILVER CHANNEL),3886 457901,www.silverchannel.tv,URUNDEL,SALTA
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Vaqueros,SALTA
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Casuarinas,SAN JUAN
TELEFONIA PUBLICA Y PRIVADA S.A.,4372-3310,www.tpp.com.ar,Caucete,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Caucete,SAN JUAN
CASELLES COSTA FACUNDO JAVIER (ONPOWER),2644393096,www.onpower.com.ar,Chimbas,SAN JUAN
SION SA,0810 999 0100,www.sion.com,Chimbas,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Chimbas,SAN JUAN
SION SA,0810 999 0100,www.sion.com,Desamparados,SAN JUAN
CASCONE RICARDO HORACIO (JACHAL VISION),02647-421026,www.jachalvision.com.ar,Jachal,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,La Bebida,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Los Berros,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Marquezado,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Medano de Oro,SAN JUAN
CORTEZ RAUL OMAR (ZETRO),0264-4922203,www.zetro.com.ar,Pocito,SAN JUAN
GANTE S.A. (TECNORED),264-4240488,www.tecnored.net.ar,Rawson,SAN JUAN
GPS SAN JUAN S.R.L. (GPS COMUNICACIONES),264 4425657,www.gpscom.com.ar,Rawson,SAN JUAN
SION SA,0810 999 0100,www.sion.com,Rawson,SAN JUAN
TELEFONIA PUBLICA Y PRIVADA S.A.,4372-3310,www.tpp.com.ar,Rawson,SAN JUAN
CASELLES COSTA FACUNDO JAVIER (ONPOWER),2644393096,www.onpower.com.ar,Rivadavia,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Rivadavia,SAN JUAN
CARRASCO LEONARDO JAVIER (NETLINK),2974045438,www.netlink-internet.com.ar,"Rivadavia,",SAN JUAN
ARLINK SA,(0261) 4496000,www.supercanal-arlink.com.ar,San Juan,SAN JUAN
INTERREDES S.A.,264 4275700,www.interredes.com.ar,San Juan,SAN JUAN
MULTITRUNK SA (YEAP!),5236-5200,www.yeap.com.ar,San Juan,SAN JUAN
NETROPOLYS S.A.,264 408 4003/4005,,San Juan,SAN JUAN
PECHIEU GASTON (NETLINK WIRELESS INTERNET),0264-4308800,www.netlink-internet.com.ar,San Juan,SAN JUAN
SION SA,0810 999 0100,www.sion.com,San Juan,SAN JUAN
TELEFONIA PUBLICA Y PRIVADA S.A.,4372-3310,www.tpp.com.ar,San Juan,SAN JUAN
TELMEX ARGENTINA S.A.,,www.claro.com.ar,San Juan,SAN JUAN
UNIVERSIDAD NACIONAL DE SAN JUAN,264 4295000,www.unsj.edu.ar,San Juan,SAN JUAN
INTERSAT S.A.,0264-4216510/4220531,www.intersatargentina.com.ar,San Juan,SAN JUAN
CARRASCO LEONARDO JAVIER (NETLINK),2974045438,www.netlink-internet.com.ar,San Juan Capital,SAN JUAN
CASELLES COSTA FACUNDO JAVIER (ONPOWER),2644393096,www.onpower.com.ar,San Juan Capital,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,San Martin,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Santa Lucía,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Santa Rosa,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Ullum,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Villa Aberastain,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Villa Krause,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Villa Media Agua,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Villa Salvador,SAN JUAN
XF COMUNICACIONES S.A.,264 4201413,www.xfcomunicaciones.com.ar,Zonda,SAN JUAN
SIDECOM SRL (FAST Internet Banda Ancha),02657 - 668400 - 0810-345-3278,www.fast.com.ar,Ciudad de la Punta,SAN LUIS
SION SA,0810 999 0100,www.sion.com,El Chorrillo,SAN LUIS
SIDECOM SRL (FAST Internet Banda Ancha),02657 - 668400 - 0810-345-3278,www.fast.com.ar,Fraga,SAN LUIS
SIDECOM SRL (FAST Internet Banda Ancha),02657 - 668400 - 0810-345-3278,www.fast.com.ar,Justo Daract,SAN LUIS
SION SA,0810 999 0100,www.sion.com,Nogoli,SAN LUIS
FUNDACION INNOVAT (INNOVARED),4322-8488,www.innova-red.net/,San Luis,SAN LUIS
IFX NETWORKS ARGENTINA SRL,(011) 5031-2400,www.ifxnetworks.com,San Luis,SAN LUIS
MULTITRUNK SA (YEAP!),5236-5200,www.yeap.com.ar,San Luis,SAN LUIS
SILICA NETWORKS ARGENTINA SA,+54 (11) 4103-1300,www.silicanetworks.com,San Luis,SAN LUIS
TELMEX ARGENTINA S.A.,,www.claro.com.ar,San Luis,SAN LUIS
UNIVERSIDAD NACIONAL DE SAN LUIS,54-2664520300,www.unsp.edu.ar,San Luis,SAN LUIS
SIDECOM SRL (FAST Internet Banda Ancha),02657 - 668400 - 0810-345-3278,www.fast.com.ar,San Luis (Capital),SAN LUIS
ARLINK SA,(0261) 4496000,www.supercanal-arlink.com.ar,Villa Mercedes,SAN LUIS
IFX NETWORKS ARGENTINA SRL,(011) 5031-2400,www.ifxnetworks.com,Villa Mercedes,SAN LUIS
MORENO MARTIN GASTON (NETWORKING SOLUTIONS)02657-15294838,,,Villa Mercedes,SAN LUIS
SIDECOM SRL (FAST Internet Banda Ancha),02657 - 668400 - 0810-345-3278,www.fast.com.ar,Villa Mercedes,SAN LUIS
SILICA NETWORKS ARGENTINA SA,+54 (11) 4103-1300,www.silicanetworks.com,Villa Mercedes,SAN LUIS
SION SA,0810 999 0100,www.sion.com,Villa Mercedes,SAN LUIS
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,28 de Noviembre,SANTA CRUZ
CALETA VIDEO CABLE SRL,0297-4851002,www.caletavideocable.com.ar,Caleta Olivia,SANTA CRUZ
TELEFONIA PUBLICA Y PRIVADA S.A.,4372-3310,www.tpp.com.ar,Caleta Olivia,SANTA CRUZ
SERVICIOS DE TECNOLOGÍA APLICADA SRL (AFTER WIRE),(0299) 447-6404,www.after-wire.com.ar,Cañadon Seco,SANTA CRUZ
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Co. Luis Piedrabuena,SANTA CRUZ
COOPERATIVA TELEFONICA DE CALAFATE LTDA,02902-491011,www.cotecal.com.ar,El Calafate,SANTA CRUZ
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,El Calafate,SANTA CRUZ
LUJAN LOZA RAMIRO ANTONIO (GREGORES VISION) 02966 690825 / 2962 491902,,www.gregoresvision.com.ar,GOBERNADOR GREGORES,SANTA CRUZ
HERNANDEZ RUBEN,(0297) 497410,www.goldernet.com.ar,Las Heras,SANTA CRUZ
SERVICIOS DE TECNOLOGÍA APLICADA SRL (AFTER WIRE),(0299) 447-6404,www.after-wire.com.ar,Las Heras,SANTA CRUZ
TELEFONIA PUBLICA Y PRIVADA S.A.,4372-3310,www.tpp.com.ar,Las Heras,SANTA CRUZ
SERVICIOS DE TECNOLOGÍA APLICADA SRL (AFTER WIRE),(0299) 447-6404,www.after-wire.com.ar,Los Perales,SANTA CRUZ
SERVICIOS DE TECNOLOGÍA APLICADA SRL (AFTER WIRE),(0299) 447-6404,www.after-wire.com.ar,Pico Truncado,SANTA CRUZ
TELEFONIA PUBLICA Y PRIVADA S.A.,4372-3310,www.tpp.com.ar,Pico Truncado,SANTA CRUZ
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Puerto Deseado,SANTA CRUZ
SION SA,0810 999 0100,www.sion.com,Puerto Deseado,SANTA CRUZ
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Puerto San Julián,SANTA CRUZ
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Puerto Santa Cruz,SANTA CRUZ
ARLINK SA,(0261) 4496000,www.supercanal-arlink.com.ar,Río Gallegos,SANTA CRUZ
PARALELO 52 TV SA (CABLE10),2966 431433,www.cable10.com,Río Gallegos,SANTA CRUZ
SERVICIOS DE TECNOLOGÍA APLICADA SRL (AFTER WIRE),(0299) 447-6404,www.after-wire.com.ar,Río Gallegos,SANTA CRUZ
SICSATEL SRL  (GRIIP),351 675 1602,www.griip.com.ar,Río Gallegos,SANTA CRUZ
SOUTO SEBASTIAN (SSSERVICIOS),02966 511532,www.ssservicios.com.ar,Río Gallegos,SANTA CRUZ
TELMEX ARGENTINA S.A.,,www.claro.com.ar,Río Gallegos,SANTA CRUZ
UNIVERSIDAD NACIONAL DE LA PATAGONIA AUSTRAL02966 442376,,www.unpa.edu.ar,Río Gallegos,SANTA CRUZ
COOPERATIVA TELEFÓNICA OYIKIL LTDA,02902-422800,www.oyikil.com.ar,Río Turbio,SANTA CRUZ
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Río Turbio,SANTA CRUZ
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,"Arijon ,dv.",SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Coronda,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Empalme Villa Constitucion,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Frontera,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Gessler,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Huanqueros,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Josefina,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,La Lucila,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Larrechea,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Monte Vera,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Ñanducita,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Recreo,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,San Cristobal,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Santo Tome,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Santo Tome,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Santo Tome,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Santurce,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Sauce Viejo,SANTA FE
INTERNET SERVICES SA,011-781-5417,www. is.com.ar,Villa Constitucion,SANTA FE
ALVAREZ CABLE HOGAR S.A.,03402-462210,www.alvarezcablehogar.com.ar,Acebal,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Acebal,SANTA FE
SION SA,0810 999 0100,www.sion.com,Aeropuerto,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Aldao,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Alejandra,SANTA FE
ALVAREZ CABLE HOGAR S.A.,03402-462210,www.alvarezcablehogar.com.ar,Alvarez,SANTA FE
IP RED SRL ( antes BUNAR S.R.L.),0341-5587020/ 08102680102,www.ipred.com.ar,Alvarez,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Alvarez,SANTA FE
COOPERATIVA TELEFONICA de VILLA GDOR GALVEZ LTDA,(54-341) 4921299,www.telvgg.coop,Alvear,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Alvear,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Ambrosetti,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Angélica,SANTA FE
CABLETEL S. A.,(0346) 4470280,www.cabletel.net.ar,Arequito,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Arequito,SANTA FE
SION SA,0810 999 0100,www.sion.com,Arijón,SANTA FE
ALVAREZ CABLE HOGAR S.A.,03402-462210,www.alvarezcablehogar.com.ar,Arminda,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Arminda,SANTA FE
CABLENET SA,03492-470736,www.cablenet.com.ar,Arocena,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Arocena,SANTA FE
IP RED SRL ( antes BUNAR S.R.L.),0341-5587020/ 08102680102,www.ipred.com.ar,Arroyo Seco,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Arroyo Seco,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Arrufo,SANTA FE
CABLETEL S. A.,(0346) 4470280,www.cabletel.net.ar,Arteaga,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Arteaga,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Ataliva,SANTA FE
ARLINK SA,(0261) 4496000,www.supercanal-arlink.com.ar,Avellaneda,SANTA FE
WILTEL COMUNICACIONES S.A.,03492 50-1000,www.wiltel.com.ar,Bauer y Sigel,SANTA FE
CABLENET SA,03492-470736,www.cablenet.com.ar,Bernardo de Irigoyen,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Bernardo de Irigoyen,SANTA FE
,COOPERATIVA REGIONAL DE PROVISION DE SERVICIOS DE TRANSMISION DE DATOS Y CREDITO LTDA,www.reders.com.ar,Bouquet,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Campo Garay,SANTA FE
SILICA NETWORKS ARGENTINA SA,+54 (11) 4103-1300,www.silicanetworks.com,Cañada de Gomez,SANTA FE
COOPERATIVA TELEFONICA de VILLA GDOR GALVEZ LTDA,(54-341) 4921299,www.telvgg.coop,Cañada Rica,SANTA FE
EMPRESA TIC NORTE S.A.S.(CONECTA),3401-422169 int 502,,Cañada Rosquín,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Cañada Rosquín,SANTA FE
,"COOPERATIVA TELEFONICA, OBRAS Y SERVICIOS DE CAPITAN BERMUDEZ, FRAY LUIS BELTRAN Y SU ZONA LIMITADA.",,Capitán Bermudez,SANTA FE
IPTEL S.A.,0351-5890000,www.iptel.com.ar,Capitan Bermudez,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Carcarañá,SANTA FE
SION SA,0810 999 0100,www.sion.com,Carcarañá,SANTA FE
EMPRESA TIC NORTE S.A.S.(CONECTA),3401-422169 int 502,,Carlos Pellegrini,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Carlos Pellegrini,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Casas,SANTA FE
,COOPERATIVA REGIONAL DE PROVISION DE SERVICIOS DE TRANSMISION DE DATOS Y CREDITO LTDA,www.reders.com.ar,Centeno,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Ceres,SANTA FE
SERVICIOS S.A.,03491 421295,www.cnvceres.tv,Ceres,SANTA FE
,COOPERATIVA REGIONAL DE PROVISION DE SERVICIOS DE TRANSMISION DE DATOS Y CREDITO LTDA,www.reders.com.ar,Clarke,SANTA FE
MM COMUNICACIONES SA,,,Clucellas,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Colastine,SANTA FE
CABLENET SA,03492-470736,www.cablenet.com.ar,Colonia Belgrano,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Colonia Belgrano,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Colonia Castelar,SANTA FE
TRYNET S.R.L.,03406-441447,www.trynet.com.ar,Colonia Castelar,SANTA FE
CABLENET SA,03492-470736,www.cablenet.com.ar,Colonia Margarita,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Colonia Margarita,SANTA FE
RED INTERCABLE DIGITAL S.A.,"(5411) 6091.5600
 (5411) 6091.5600
(0342) 4560909
 (5411) 6091.5600
 (5411) 6091.5600
03402-462210
 (5411) 6091.5600
 (5411) 6091.5600
 (5411) 6091.5600
03406-441447
 (5411) 6091.5600
3401-422169 int 502
 (5411) 6091.5600
 (5411) 6091.5600
03492 50-1000
 (5411) 6091.5600
 (5411) 6091.5600
03465 15659565
 (5411) 6091.5600
03492 50-1000
COOPERATIVA TELEFONICA, OBRAS Y SERVICIOS DE CAPITAN BERMUDEZ, FRAY LUIS BELTRAN Y SU ZONA LIMITADA.
0351-5890000
COOPERATIVA DE TELECOMUNICACIONES, DE SERVICIOS MULTIPLES, VIVIENDA, PROVISION Y CONSUMO DE FUNES LTDA
0341-4930700
8103451004
(54-341) 4921299",www.redintercable.com.ar,Colonia Raquel,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Colonia Rosa,SANTA FE
CABLEVIDEO DIGITAL SA,,www.cablevideodigitalbionik.com.arCoronda,,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Coronda,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Coronel Arnold,SANTA FE
ALVAREZ CABLE HOGAR S.A.,,www.alvarezcablehogar.com.ar,Coronel Dominguez,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Coronel Dominguez,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Correa,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Crispi,SANTA FE
TRYNET S.R.L.,,www.trynet.com.ar,Crispi,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Curupaytí,SANTA FE
EMPRESA TIC NORTE S.A.S.(CONECTA),,,El Trébol,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,El Trébol,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Elisa,SANTA FE
WILTEL COMUNICACIONES S.A.,,www.wiltel.com.ar,Esperanza,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Estación Clucellas,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Esteban Rams,SANTA FE
RIPOLL OMAR ANSELMO (TDC NET),,,Firmat,SANTA FE
RED INTERCABLE DIGITAL S.A.,,www.redintercable.com.ar,Franck,SANTA FE
WILTEL COMUNICACIONES S.A.,,www.wiltel.com.ar,Franck,SANTA FE
,,,Fray Luis Beltran,SANTA FE
IPTEL S.A.,,www.iptel.com.ar,Fray Luis Beltran,SANTA FE
,,,Funes,SANTA FE
ITC FUNES S.A.,,,Funes,SANTA FE
SETTEMBRI LUCIANO (LEMMON INTERNET),,www.redlimon.com.ar,Funes,SANTA FE
COOPERATIVA TELEFONICA de VILLA GDOR GALVEZ LTDA,,www.telvgg.coop,Galvez,SANTA FE
CABLENET SA,"03492-470736
0341-5587020/ 08102680102",www.cablenet.com.ar,Gálvez,SANTA FE
IP RED SRL ( antes BUNAR S.R.L.),,www.ipred.com.ar,General Lagos,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,General Lagos,SANTA FE
WILTEL COMUNICACIONES S.A.,03492 50-1000,www.wiltel.com.ar,Gessler,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Gobernador Crespo,SANTA FE
IPTEL S.A.,0351-5890000,www.iptel.com.ar,Granadero Baigorria,SANTA FE
"LARRAURI, GUALBERTO JOSE (INGENIERIA STEEL SA)",(0341) 471242,www.steel.com.ar,GRANADERO BAIGORRIA,SANTA FE
WICORP S.A. (NUBENET),54 (0341) 445-0101,www.nubenet.com.ar,GRANADERO BAIGORRIA,SANTA FE
WILTEL COMUNICACIONES S.A.,03492 50-1000,www.wiltel.com.ar,Grutly,SANTA FE
SION SA,0810 999 0100,www.sion.com,Guadalupe,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Helvecia,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Hersilia,SANTA FE
SION SA,0810 999 0100,www.sion.com,Hipodromo,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Huanqueros,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Humberto Primo,SANTA FE
WILTEL COMUNICACIONES S.A.,03492 50-1000,www.wiltel.com.ar,Humberto Primo,SANTA FE
IP RED SRL ( antes BUNAR S.R.L.),0341-5587020/ 08102680102,www.ipred.com.ar,Ibarlucea,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Ibarlucea,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,La Criolla,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,La Guardia,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,La Pelada,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,La Rubia,SANTA FE
COOPERATIVA TELEFONICA de VILLA GDOR GALVEZ LTDA,(54-341) 4921299,www.telvgg.coop,La Vanguardia,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Landeta,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Las Palmeras,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Las Petacas,SANTA FE
TRYNET S.R.L.,03406-441447,www.trynet.com.ar,Las Petacas,SANTA FE
EMPRESA TIC NORTE S.A.S.(CONECTA),3401-422169 int 502,,Las Rosas,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Las Rosas,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Lehmann,SANTA FE
WILTEL COMUNICACIONES S.A.,03492 50-1000,www.wiltel.com.ar,Lehmann,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Logroño,SANTA FE
CABLENET SA,03492-470736,"www.cablenet.com.ar
www.redintercable.com.ar",Lopez,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,,Lopez,SANTA FE
EMPRESA TIC NORTE S.A.S.(CONECTA),3401-422169 int 502,www.redintercable.com.ar,Los Cardos,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,,Los Cardos,SANTA FE
CABLETEL S. A.,(0346) 4470280,www.cabletel.net.ar,Los Molinos,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Los Molinos,SANTA FE
IP RED SRL ( antes BUNAR S.R.L.),0341-5587020/ 08102680102,www.ipred.com.ar,Los Muchachos,SANTA FE
CABLETEL S. A.,(0346) 4470280,www.cabletel.net.ar,Los Nogales,SANTA FE
,COOPERATIVA REGIONAL DE PROVISION DE SERVICIOS DE TRANSMISION DE DATOS Y CREDITO LTDA,www.reders.com.ar,Maria Susana,SANTA FE
MARIA TERESA VISION COLOR S.R.L.,03465-480323,www.mtvc.com.ar,María Teresa,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,María Teresa,SANTA FE
WILTEL COMUNICACIONES S.A.,03492 50-1000,www.wiltel.com.ar,Matilde,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Moisés Ville,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Monigotes,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Montefiore,SANTA FE
,COOPERATIVA REGIONAL DE PROVISION DE SERVICIOS DE TRANSMISION DE DATOS Y CREDITO LTDA,www.reders.com.ar,Montes de Oca,SANTA FE
RED INTERCABLE DIGITAL S.A.,(5411) 6091.5600,www.redintercable.com.ar,Montes de Oca,SANTA FE
